cp_model,art_ms_ozon,art_ms_wb,art_print_ozon,art_print_wb,sku,nm,msk_limits_all,tier
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,V104570,W007,,215549664,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,C515,C515,,460774369,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,R103825,Q00662,2957462513,,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,V102307,W001,,198414756,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,R100453,Q500489,3084380907,,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,R5017261,Q500488,,587392473,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,C500571,C500571,3218948725,,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,V104376,W416,,445357413,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,V500487,W210,,259031179,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,C004,C004,,413331786,20,Tier 0
Infinix HOT 10S/HOT 11 G37,,INFH10S-10,V500486,W096,,248461723,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,R103659,Q00452,2639101000,,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,R100687,Q500490,2516515860,,20,Tier 0
Infinix HOT 10S/HOT 11 G37,3100250,,R103526,Q00476,2782749025,,20,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104469,W407,,443685912,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C026,C026,,684871000,100,Tier 0
Infinix HOT 11S NFC,3100950,,V104812,W1118,2957444102,,100,Tier 0
Infinix HOT 11S NFC,3100950,,V102752,W500491,2776742747,,100,Tier 0
Infinix HOT 11S NFC,3100950,,V100377,W100377,3084993028,,100,Tier 0
Infinix HOT 11S NFC,3100950,,C311,C311,2776742811,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R103534,Q00466,,529717250,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C512,C512,,460819531,100,Tier 0
Infinix HOT 11S NFC,3100950,INFH11SNFC-10,V102459,W177,2776743785,234840785,100,Tier 0
Infinix HOT 11S NFC,3100950,INFH11SNFC-10,R242,Q00086,3084996386,225006401,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R103404,Q00383,,291873147,100,Tier 0
Infinix HOT 11S NFC,3100950,INFH11SNFC-10,V103631,W301,1859577088,331485108,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R102210,Q00011,,189122770,100,Tier 0
Infinix HOT 11S NFC,3100950,,V104161,W431,2452956210,,100,Tier 0
Infinix HOT 11S NFC,3100950,,V104272,W500493,2776743276,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R500483,Q00268,,253312376,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R103147,Q00295,,259030051,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R102211,Q00049,,215546916,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104491,W412,,445315060,100,Tier 0
Infinix HOT 11S NFC,3100950,,R102970,Q00454,2453520981,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V102222,W060,,225167786,100,Tier 0
Infinix HOT 11S NFC,3100950,,C103042,C103042,2776742294,,100,Tier 0
Infinix HOT 11S NFC,3100950,,R103658,Q00534,2632227817,,100,Tier 0
Infinix HOT 11S NFC,3100950,,V103665,W437,3085332072,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104754,W330,,400619685,100,Tier 0
Infinix HOT 11S NFC,3100950,,C380,C380,2776741556,,100,Tier 0
Infinix HOT 11S NFC,3100950,,V104715,W969,3255076788,,100,Tier 0
Infinix HOT 11S NFC,3100950,,C500056,C500056,3154503508,,100,Tier 0
Infinix HOT 11S NFC,3100950,,R103520,Q00492,2776744143,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R500482,Q00260,,253315124,100,Tier 0
Infinix HOT 11S NFC,3100950,,C320,C320,2776742563,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C294,C294,,413328756,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R102087,Q00026,,190387957,100,Tier 0
Infinix HOT 11S NFC,3100950,,V103717,W369,2776742999,,100,Tier 0
Infinix HOT 11S NFC,3100950,,C806,C806,2973468102,,100,Tier 0
Infinix HOT 11S NFC,3100950,,C306,C306,2776742527,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V102310,W009,,190387960,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V102331,W021,,215546936,100,Tier 0
Infinix HOT 11S NFC,3100950,,V102158,W160,3084402216,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104570,W007,,215546962,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,R103284,Q00425,,331485503,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C340,C340,,413327360,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C515,C515,,460774126,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V103113,W261,,277519267,100,Tier 0
Infinix HOT 11S NFC,3100950,INFH11SNFC-10,R103825,Q00662,2957444898,542316276,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C007,C007,,413327352,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C676,C676,,507363040,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V102307,W001,,189122777,100,Tier 0
Infinix HOT 11S NFC,3100950,INFH11SNFC-10,R100453,Q500489,3084386689,587402756,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104947,W1252,,556469286,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C140,C140,,413330252,100,Tier 0
Infinix HOT 11S NFC,3100950,,C500571,C500571,3218946365,,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104376,W416,,445318019,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V500487,W210,,259032005,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V104573,W260,,274305919,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,C004,C004,,413328750,100,Tier 0
Infinix HOT 11S NFC,,INFH11SNFC-10,V500486,W096,,248462360,100,Tier 0
Infinix HOT 11S NFC,3100950,,R103659,Q00452,2632219942,,100,Tier 0
Infinix HOT 11S NFC,3100950,,R100687,Q500490,2453323854,,100,Tier 0
Infinix HOT 11S NFC,3100950,,R103526,Q00476,2776744330,,100,Tier 0
Infinix HOT 20i,,INFH20I-10,V104469,W407,,443685801,65,Tier 0
Infinix HOT 20i,,INFH20I-10,C026,C026,,684968744,65,Tier 0
Infinix HOT 20i,3102950,,V104812,W1118,2957459685,,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,V102752,W500491,2777401535,587513413,65,Tier 0
Infinix HOT 20i,3102950,,V100377,W100377,3084995959,,65,Tier 0
Infinix HOT 20i,3102950,,C311,C311,2776745400,,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,V102459,W177,2776744311,234841081,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,R242,Q00086,3084391681,225006320,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R103404,Q00383,,291873573,65,Tier 0
Infinix HOT 20i,3102950,,V103631,W301,1859579597,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R102210,Q00011,,188596439,65,Tier 0
Infinix HOT 20i,3102950,,V104161,W431,2452959234,,65,Tier 0
Infinix HOT 20i,3102950,,V104272,W500493,2777401054,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R500483,Q00268,,253314410,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R103147,Q00295,,259030520,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R102211,Q00049,,215547111,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V104491,W412,,445315010,65,Tier 0
Infinix HOT 20i,3102950,,R102970,Q00454,2453519420,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V102222,W060,,225166814,65,Tier 0
Infinix HOT 20i,3102950,,C103042,C103042,2776744820,,65,Tier 0
Infinix HOT 20i,3102950,,R103658,Q00534,2632230256,,65,Tier 0
Infinix HOT 20i,3102950,,V103665,W437,3085331863,,65,Tier 0
Infinix HOT 20i,3102950,,C380,C380,2777401605,,65,Tier 0
Infinix HOT 20i,3102950,,V104715,W969,3255052818,,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,C500056,C500056,3154518192,577332726,65,Tier 0
Infinix HOT 20i,3102950,,R103520,Q00492,2776744179,,65,Tier 0
Infinix HOT 20i,3102950,,C320,C320,2776744190,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,C294,C294,,413327487,65,Tier 0
Infinix HOT 20i,3102950,,V103717,W369,2776742983,,65,Tier 0
Infinix HOT 20i,3102950,,C806,C806,2973466097,,65,Tier 0
Infinix HOT 20i,3102950,,C306,C306,2776742593,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V102331,W021,,215547127,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V104570,W007,,215547151,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R103284,Q00425,,331485396,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,R103825,Q00662,2957459592,542315249,65,Tier 0
Infinix HOT 20i,,INFH20I-10,C007,C007,,413327702,65,Tier 0
Infinix HOT 20i,3102950,,R100453,Q500489,3084392462,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,R5017261,Q500488,,587392606,65,Tier 0
Infinix HOT 20i,,INFH20I-10,C140,C140,,413325701,65,Tier 0
Infinix HOT 20i,3102950,,C500571,C500571,3218946208,,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V104376,W416,,445317955,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V104573,W260,,274305729,65,Tier 0
Infinix HOT 20i,,INFH20I-10,V500486,W096,,248461781,65,Tier 0
Infinix HOT 20i,3102950,,R103659,Q00452,2632231612,,65,Tier 0
Infinix HOT 20i,3102950,INFH20I-10,R100687,Q500490,2516546654,587450689,65,Tier 0
Infinix HOT 20i,3102950,,R103526,Q00476,2777400827,,65,Tier 0
Infinix HOT 40/40 Pro,,INFH40-10,V104469,W407,,443687051,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V104812,W1118,3004992376,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,V102752,W500491,2782879475,587478434,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V100377,W100377,3085144842,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C311,C311,2782877664,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R103534,Q00466,,529717335,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,V102459,W177,2782877618,233428054,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,R242,Q00086,3084417676,225006514,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R103404,Q00383,,291873809,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,V103631,W301,1858072005,331485453,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R102210,Q00011,,209183107,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V104161,W431,2452989393,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,V104272,W500493,2782876847,587534949,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R500483,Q00268,,253315644,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R103147,Q00295,,259065778,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R102211,Q00049,,215550545,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104491,W412,,445315558,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R102970,Q00454,2453516584,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V102222,W060,,225163871,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C103042,C103042,2782879048,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R103658,Q00534,2639564461,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V103665,W437,3085334478,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104754,W330,,400620116,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C380,C380,2782877433,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104715,W969,,512794943,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C608,C608,,493657625,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R103520,Q00492,2782881360,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R500482,Q00260,,253311673,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C320,C320,2782877047,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C294,C294,,413329039,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R102087,Q00026,,209184666,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V103717,W369,2782877157,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C806,C806,3006608654,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,C306,C306,2782881080,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V102310,W009,,209184667,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V102331,W021,,215550553,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,V102158,W160,3085146553,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104570,W007,,215550566,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R103284,Q00425,,331485864,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C670,C670,,507363317,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C505,C505,,460813328,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C515,C515,,460774578,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V103113,W261,,277519360,25,Tier 1
Infinix HOT 40/40 Pro,3105250,INFH40-10,R103825,Q00662,3004965537,542316817,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V102307,W001,,209183100,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R100453,Q500489,3084414701,,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,R5017261,Q500488,,587344314,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104947,W1252,,556470602,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,C140,C140,,413329555,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V104376,W416,,445318486,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V500487,W210,,259033916,25,Tier 1
Infinix HOT 40/40 Pro,,INFH40-10,V500486,W096,,248462494,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R103659,Q00452,2639563057,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R100687,Q500490,2453305919,,25,Tier 1
Infinix HOT 40/40 Pro,3105250,,R103526,Q00476,2782876588,,25,Tier 1
Infinix Hot 12 Play,3101750,,V104812,W1118,2957462841,,15,Tier 0
Infinix Hot 12 Play,3101750,,V102752,W500491,2776745213,,15,Tier 0
Infinix Hot 12 Play,3101750,,V100377,W100377,3084999523,,15,Tier 0
Infinix Hot 12 Play,3101750,,C311,C311,2776743412,,15,Tier 0
Infinix Hot 12 Play,3101750,,V102459,W177,2776742127,,15,Tier 0
Infinix Hot 12 Play,3101750,,R242,Q00086,3085004881,,15,Tier 0
Infinix Hot 12 Play,3101750,,V103631,W301,1865351822,,15,Tier 0
Infinix Hot 12 Play,3101750,,V104161,W431,2452956407,,15,Tier 0
Infinix Hot 12 Play,3101750,,V104272,W500493,2776742033,,15,Tier 0
Infinix Hot 12 Play,3101750,,R102970,Q00454,2453522661,,15,Tier 0
Infinix Hot 12 Play,3101750,,C103042,C103042,2776742764,,15,Tier 0
Infinix Hot 12 Play,3101750,,R103658,Q00534,2632227669,,15,Tier 0
Infinix Hot 12 Play,3101750,,V103665,W437,3085333163,,15,Tier 0
Infinix Hot 12 Play,3101750,,C380,C380,2776742564,,15,Tier 0
Infinix Hot 12 Play,3101750,,V104715,W969,3255052807,,15,Tier 0
Infinix Hot 12 Play,3101750,,C500056,C500056,3154628284,,15,Tier 0
Infinix Hot 12 Play,3101750,,R103520,Q00492,2776743053,,15,Tier 0
Infinix Hot 12 Play,3101750,,C320,C320,2776743309,,15,Tier 0
Infinix Hot 12 Play,3101750,,V103717,W369,2776743994,,15,Tier 0
Infinix Hot 12 Play,3101750,,C806,C806,2973469063,,15,Tier 0
Infinix Hot 12 Play,3101750,,C306,C306,2776742859,,15,Tier 0
Infinix Hot 12 Play,3101750,,V102158,W160,3085001492,,15,Tier 0
Infinix Hot 12 Play,3101750,,R103825,Q00662,2957462137,,15,Tier 0
Infinix Hot 12 Play,3101750,,R100453,Q500489,3084384969,,15,Tier 0
Infinix Hot 12 Play,3101750,,C500571,C500571,3218952527,,15,Tier 0
Infinix Hot 12 Play,3101750,,R103659,Q00452,2632230202,,15,Tier 0
Infinix Hot 12 Play,3101750,,R100687,Q500490,2516517807,,15,Tier 0
Infinix Hot 12 Play,3101750,,R103526,Q00476,2776744061,,15,Tier 0
Infinix Hot 12 Pro,,INFH12P-10,V104469,W407,,443685914,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C026,C026,,684965196,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,V104812,W1118,2957345557,542289590,45,Tier 4
Infinix Hot 12 Pro,3102450,,V102752,W500491,2776743075,,45,Tier 4
Infinix Hot 12 Pro,3102450,,V100377,W100377,3085002050,,45,Tier 4
Infinix Hot 12 Pro,3102450,,C311,C311,2776743182,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R103534,Q00466,,588857044,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C512,C512,,460819581,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,V102459,W177,2776742456,234840253,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,R242,Q00086,3084999155,225006255,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R103404,Q00383,,291873345,45,Tier 4
Infinix Hot 12 Pro,3102450,,V103631,W301,1859630487,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R102210,Q00011,,189123271,45,Tier 4
Infinix Hot 12 Pro,3102450,,V104161,W431,2452956880,,45,Tier 4
Infinix Hot 12 Pro,3102450,,V104272,W500493,2776741876,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R500483,Q00268,,253311642,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R103147,Q00295,,259033099,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R102211,Q00049,,215547311,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V104491,W412,,445315065,45,Tier 4
Infinix Hot 12 Pro,3102450,,R102970,Q00454,2453519879,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V102222,W060,,225168072,45,Tier 4
Infinix Hot 12 Pro,3102450,,C103042,C103042,2776745334,,45,Tier 4
Infinix Hot 12 Pro,3102450,,R103658,Q00534,2632231259,,45,Tier 4
Infinix Hot 12 Pro,3102450,,V103665,W437,3085332472,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V104754,W330,,400619997,45,Tier 4
Infinix Hot 12 Pro,3102450,,C380,C380,2776743157,,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,V104715,W969,3255056514,512790404,45,Tier 4
Infinix Hot 12 Pro,3102450,,C500056,C500056,3154517348,,45,Tier 4
Infinix Hot 12 Pro,3102450,,R103520,Q00492,2776742673,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R500482,Q00260,,253312310,45,Tier 4
Infinix Hot 12 Pro,3102450,,C320,C320,2776742369,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C294,C294,,413329405,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R102087,Q00026,,190386059,45,Tier 4
Infinix Hot 12 Pro,3102450,,V103717,W369,2776742529,,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,C806,C806,2973398909,684968784,45,Tier 4
Infinix Hot 12 Pro,3102450,,C306,C306,2776744758,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V102310,W009,,190386061,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V102331,W021,,215547319,45,Tier 4
Infinix Hot 12 Pro,3102450,,V102158,W160,3084995471,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V104570,W007,,215547339,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R103284,Q00425,,331485830,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C340,C340,,413326790,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C515,C515,,460774195,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V103113,W261,,277519353,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,R103825,Q00662,2957345648,542315987,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C007,C007,,413326780,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C676,C676,,507363088,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V102307,W001,,189123289,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,R100453,Q500489,3084392516,587411057,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,R5017261,Q500488,,587392579,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C140,C140,,413328477,45,Tier 4
Infinix Hot 12 Pro,3102450,,C500571,C500571,3218948030,,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V104376,W416,,445318021,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V500487,W210,,259030007,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V104573,W260,,274306076,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,C004,C004,,413329390,45,Tier 4
Infinix Hot 12 Pro,,INFH12P-10,V500486,W096,,248461230,45,Tier 4
Infinix Hot 12 Pro,3102450,,R103659,Q00452,2632228563,,45,Tier 4
Infinix Hot 12 Pro,3102450,INFH12P-10,R100687,Q500490,2516515424,587450635,45,Tier 4
Infinix Hot 12 Pro,3102450,,R103526,Q00476,2776743565,,45,Tier 4
Infinix Hot 30,,INFH30-10,V104469,W407,,443685920,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,V104812,W1118,2953063513,542289139,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,V102752,W500491,2777402033,587499168,65,Tier 3
Infinix Hot 30,3104050,,V100377,W100377,3085009536,,65,Tier 3
Infinix Hot 30,3104050,,C311,C311,2777401578,,65,Tier 3
Infinix Hot 30,,INFH30-10,R103534,Q00466,,529697127,65,Tier 3
Infinix Hot 30,,INFH30-10,C512,C512,,460819668,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,V102459,W177,2777401466,234840196,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,R242,Q00086,3084398896,235950500,65,Tier 3
Infinix Hot 30,,INFH30-10,R103404,Q00383,,291873595,65,Tier 3
Infinix Hot 30,3104050,,V103631,W301,1858194911,,65,Tier 3
Infinix Hot 30,,INFH30-10,R102210,Q00011,,189124150,65,Tier 3
Infinix Hot 30,3104050,,V104161,W431,2452958457,,65,Tier 3
Infinix Hot 30,3104050,,V104272,W500493,2777401308,,65,Tier 3
Infinix Hot 30,,INFH30-10,R500483,Q00268,,253315316,65,Tier 3
Infinix Hot 30,,INFH30-10,C506,C506,,460814064,65,Tier 3
Infinix Hot 30,,INFH30-10,R103147,Q00295,,259032110,65,Tier 3
Infinix Hot 30,,INFH30-10,R102211,Q00049,,215545149,65,Tier 3
Infinix Hot 30,,INFH30-10,V104491,W412,,445315067,65,Tier 3
Infinix Hot 30,3104050,,R102970,Q00454,2453518928,,65,Tier 3
Infinix Hot 30,,INFH30-10,V102222,W060,,235932676,65,Tier 3
Infinix Hot 30,3104050,,C103042,C103042,2777401374,,65,Tier 3
Infinix Hot 30,3104050,,R103658,Q00534,2632231967,,65,Tier 3
Infinix Hot 30,3104050,,V103665,W437,3085332601,,65,Tier 3
Infinix Hot 30,,INFH30-10,V104754,W330,,400619943,65,Tier 3
Infinix Hot 30,3104050,,C380,C380,2777401307,,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,V104715,W969,3255055335,512792672,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,C500056,C500056,3154519370,577329567,65,Tier 3
Infinix Hot 30,3104050,,R103520,Q00492,2777400884,,65,Tier 3
Infinix Hot 30,,INFH30-10,R500482,Q00260,,253315692,65,Tier 3
Infinix Hot 30,3104050,,C320,C320,2777401315,,65,Tier 3
Infinix Hot 30,,INFH30-10,C294,C294,,413326430,65,Tier 3
Infinix Hot 30,,INFH30-10,R102087,Q00026,,190386406,65,Tier 3
Infinix Hot 30,3104050,,V103717,W369,2777401620,,65,Tier 3
Infinix Hot 30,3104050,,C806,C806,2970079025,,65,Tier 3
Infinix Hot 30,3104050,,C306,C306,2777401121,,65,Tier 3
Infinix Hot 30,,INFH30-10,V102310,W009,,190386407,65,Tier 3
Infinix Hot 30,,INFH30-10,V102331,W021,,215545168,65,Tier 3
Infinix Hot 30,3104050,,V102158,W160,3085007135,,65,Tier 3
Infinix Hot 30,,INFH30-10,R103284,Q00425,,331485313,65,Tier 3
Infinix Hot 30,,INFH30-10,C670,C670,,507363167,65,Tier 3
Infinix Hot 30,,INFH30-10,C340,C340,,413330731,65,Tier 3
Infinix Hot 30,,INFH30-10,V103113,W261,,277519176,65,Tier 3
Infinix Hot 30,3104050,,R103825,Q00662,2953063733,,65,Tier 3
Infinix Hot 30,,INFH30-10,C007,C007,,413330725,65,Tier 3
Infinix Hot 30,3104050,,R100453,Q500489,3084399663,,65,Tier 3
Infinix Hot 30,,INFH30-10,R5017261,Q500488,,587351447,65,Tier 3
Infinix Hot 30,,INFH30-10,V104947,W1252,,556469176,65,Tier 3
Infinix Hot 30,,INFH30-10,C140,C140,,413328914,65,Tier 3
Infinix Hot 30,3104050,,C500571,C500571,3218934529,,65,Tier 3
Infinix Hot 30,,INFH30-10,V104573,W260,,274305736,65,Tier 3
Infinix Hot 30,,INFH30-10,V500486,W096,,248461893,65,Tier 3
Infinix Hot 30,3104050,,R103659,Q00452,2632225839,,65,Tier 3
Infinix Hot 30,3104050,INFH30-10,R100687,Q500490,2516546922,587434832,65,Tier 3
Infinix Hot 30,3104050,,R103526,Q00476,2777401792,,65,Tier 3
Infinix Hot 30 Play,,INFH30PL-10,V104469,W407,,443685658,30,Tier 4
Infinix Hot 30 Play,,INFH30PL-10,C026,C026,,684626610,30,Tier 4
Infinix Hot 30 Play,3104250,INFH30PL-10,V104812,W1118,2953207376,542288782,30,Tier 4
Infinix Hot 30 Play,3104250,INFH30PL-10,V102752,W500491,2777401188,587499323,30,Tier 4
Infinix Hot 30 Play,3104250,,V100377,W100377,3085010824,,30,Tier 4
Infinix Hot 30 Play,3104250,,C311,C311,2777401928,,30,Tier 4
Infinix Hot 30 Play,,INFH30PL-10,R103534,Q00466,,529696961,30,Tier 4
Infinix Hot 30 Play,,INFH30PL-10,C816,C816,,561050344,30,Tier 4
Infinix Hot 30 Play,3104250,INFH30PL-10,V102459,W177,2777400852,234840348,30,Tier 4
